Year,Month,Day,Max Temp (F),Min Temp (F),Precipitation (in),Max Temp (C),Min Temp (C)
2008,5,23,65,44,0.0,18.333333333333332,6.666666666666667
2008,5,24,69,46,0.0,20.555555555555557,7.777777777777778
2008,5,25,67,54,0.02,19.444444444444443,12.222222222222221
2008,5,26,67,49,0.0,19.444444444444443,9.444444444444445
2008,5,27,62,44,0.47,16.666666666666668,6.666666666666667
2008,5,28,62,45,0.0,16.666666666666668,7.222222222222222
2008,5,29,67,42,0.0,19.444444444444443,5.555555555555555
2008,5,30,70,47,0.0,21.11111111111111,8.333333333333334
2008,5,31,64,44,0.0,17.77777777777778,6.666666666666667
2008,6,1,67,43,0.0,19.444444444444443,6.111111111111111
2008,6,2,69,41,0.0,20.555555555555557,5.0
2008,6,3,64,46,0.0,17.77777777777778,7.777777777777778
2008,6,4,63,45,0.0,17.22222222222222,7.222222222222222
2008,6,5,63,52,0.0,17.22222222222222,11.11111111111111
2008,6,6,64,50,0.0,17.77777777777778,10.0
2008,6,7,61,48,0.0,16.11111111111111,8.88888888888889
2008,6,8,60,46,0.0,15.555555555555555,7.777777777777778
2008,6,9,63,51,0.23,17.22222222222222,10.555555555555555
2008,6,10,63,50,0.01,17.22222222222222,10.0
2008,6,11,63,54,0.02,17.22222222222222,12.222222222222221
2008,6,12,63,47,0.0,17.22222222222222,8.333333333333334
2008,6,13,60,53,0.32,15.555555555555555,11.666666666666666
2008,6,14,59,46,0.0,15.0,7.777777777777778
2008,6,15,61,44,0.0,16.11111111111111,6.666666666666667
2008,6,16,65,41,0.0,18.333333333333332,5.0
2008,6,17,64,48,0.0,17.77777777777778,8.88888888888889
2008,6,18,63,45,0.0,17.22222222222222,7.222222222222222
2008,6,19,61,49,0.06,16.11111111111111,9.444444444444445
2008,6,20,61,40,0.0,16.11111111111111,4.444444444444445
2008,6,21,61,49,0.09,16.11111111111111,9.444444444444445
2008,6,22,59,43,0.06,15.0,6.111111111111111
2008,6,23,62,50,0.0,16.666666666666668,10.0
2008,6,24,59,53,0.0,15.0,11.666666666666666
2008,6,25,63,42,0.0,17.22222222222222,5.555555555555555
2008,6,26,62,51,0.04,16.666666666666668,10.555555555555555
2008,6,27,60,47,0.0,15.555555555555555,8.333333333333334
2008,6,28,64,49,0.0,17.77777777777778,9.444444444444445
2008,6,29,63,52,0.04,17.22222222222222,11.11111111111111
2008,6,30,60,49,0.09,15.555555555555555,9.444444444444445
2008,7,1,61,48,0.1,16.11111111111111,8.88888888888889
2008,7,2,61,55,0.01,16.11111111111111,12.777777777777779
2008,7,3,59,42,0.0,15.0,5.555555555555555
2008,7,4,62,41,0.0,16.666666666666668,5.0
2008,7,5,60,45,0.0,15.555555555555555,7.222222222222222
2008,7,6,63,53,0.01,17.22222222222222,11.666666666666666
2008,7,7,54,46,0.25,12.222222222222221,7.777777777777778
2008,7,8,56,45,0.35,13.333333333333334,7.222222222222222
2008,7,9,58,50,0.03,14.444444444444445,10.0
2008,7,10,56,47,0.16,13.333333333333334,8.333333333333334
2008,7,11,56,51,0.0,13.333333333333334,10.555555555555555
2008,7,12,61,43,0.01,16.11111111111111,6.111111111111111
2008,7,13,62,49,0.0,16.666666666666668,9.444444444444445
2008,7,14,59,51,0.09,15.0,10.555555555555555
2008,7,15,59,53,0.02,15.0,11.666666666666666
2008,7,16,58,40,0.0,14.444444444444445,4.444444444444445
2008,7,17,59,48,0.01,15.0,8.88888888888889
2008,7,18,59,49,0.07,15.0,9.444444444444445
2008,7,19,65,48,0.02,18.333333333333332,8.88888888888889
2008,7,20,54,49,0.06,12.222222222222221,9.444444444444445
2008,7,21,60,44,0.11,15.555555555555555,6.666666666666667
2008,7,22,55,45,0.0,12.777777777777779,7.222222222222222
2008,7,23,58,40,0.0,14.444444444444445,4.444444444444445
2008,7,24,57,32,0.0,13.88888888888889,0.0
2008,7,25,62,37,0.0,16.666666666666668,2.7777777777777777
2008,7,26,56,42,0.08,13.333333333333334,5.555555555555555
2008,7,27,53,36,0.03,11.666666666666666,2.2222222222222223
2008,7,28,56,32,0.0,13.333333333333334,0.0
2008,7,29,56,38,0.0,13.333333333333334,3.3333333333333335
2008,7,30,61,47,0.1,16.11111111111111,8.333333333333334
2008,7,31,65,45,0.03,18.333333333333332,7.222222222222222
2008,8,1,57,52,0.27,13.88888888888889,11.11111111111111
2008,8,2,57,46,0.1,13.88888888888889,7.777777777777778
2008,8,3,62,44,0.1,16.666666666666668,6.666666666666667
2008,8,4,58,50,0.11,14.444444444444445,10.0
2008,8,5,58,44,0.16,14.444444444444445,6.666666666666667
2008,8,6,55,44,0.1,12.777777777777779,6.666666666666667
2008,8,7,56,46,0.42,13.333333333333334,7.777777777777778
2008,8,8,57,45,0.02,13.88888888888889,7.222222222222222
2008,8,9,56,41,0.28,13.333333333333334,5.0
2008,8,10,54,43,0.33,12.222222222222221,6.111111111111111
2008,8,11,58,40,0.17,14.444444444444445,4.444444444444445
2008,8,12,56,47,0.02,13.333333333333334,8.333333333333334
2008,8,13,55,43,0.09,12.777777777777779,6.111111111111111
2008,8,14,56,44,0.0,13.333333333333334,6.666666666666667
2008,8,15,56,48,0.04,13.333333333333334,8.88888888888889
2008,8,16,58,45,0.06,14.444444444444445,7.222222222222222
2008,8,17,57,44,0.04,13.88888888888889,6.666666666666667
2008,8,18,58,43,0.01,14.444444444444445,6.111111111111111
2008,8,19,60,42,0.0,15.555555555555555,5.555555555555555
2008,8,20,62,44,0.0,16.666666666666668,6.666666666666667
2008,8,21,56,47,0.11,13.333333333333334,8.333333333333334
2008,8,22,56,41,0.07,13.333333333333334,5.0
2008,8,23,56,36,0.01,13.333333333333334,2.2222222222222223
2008,8,24,56,37,0.0,13.333333333333334,2.7777777777777777
2008,8,25,62,40,0.0,16.666666666666668,4.444444444444445
2008,8,26,59,36,0.0,15.0,2.2222222222222223
2008,8,27,60,37,0.0,15.555555555555555,2.7777777777777777
2008,8,28,64,38,0.0,17.77777777777778,3.3333333333333335
2008,8,29,65,40,0.0,18.333333333333332,4.444444444444445
2008,8,30,66,51,0.12,18.88888888888889,10.555555555555555
2008,8,31,59,50,0.18,15.0,10.0
2008,9,1,61,44,0.0,16.11111111111111,6.666666666666667
2008,9,2,60,44,0.03,15.555555555555555,6.666666666666667
2008,9,3,61,41,0.0,16.11111111111111,5.0
2008,9,4,63,43,0.0,17.22222222222222,6.111111111111111
2008,9,5,61,37,0.0,16.11111111111111,2.7777777777777777
2008,9,6,71,40,0.0,21.666666666666668,4.444444444444445
2008,9,7,63,53,0.01,17.22222222222222,11.666666666666666
2008,9,8,61,48,0.04,16.11111111111111,8.88888888888889
2008,9,9,66,37,0.0,18.88888888888889,2.7777777777777777
2008,9,10,71,49,0.0,21.666666666666668,9.444444444444445
2008,9,11,76,56,0.02,24.444444444444443,13.333333333333334
2008,9,12,70,49,0.0,21.11111111111111,9.444444444444445
2008,9,13,83,48,0.0,28.333333333333332,8.88888888888889
2008,9,14,63,51,0.02,17.22222222222222,10.555555555555555
2008,9,15,59,48,0.06,15.0,8.88888888888889
2008,9,16,60,48,0.03,15.555555555555555,8.88888888888889
2008,9,17,71,40,0.0,21.666666666666668,4.444444444444445
2008,9,18,76,55,0.0,24.444444444444443,12.777777777777779
2008,9,19,68,47,0.0,20.0,8.333333333333334
2008,9,20,63,48,0.06,17.22222222222222,8.88888888888889
2008,9,21,72,44,0.0,22.22222222222222,6.666666666666667
2008,9,22,59,57,0.0,15.0,13.88888888888889
2008,9,23,62,50,0.18,16.666666666666668,10.0
2008,9,24,65,41,0.0,18.333333333333332,5.0
2008,9,25,73,43,0.0,22.77777777777778,6.111111111111111
2008,9,26,82,54,0.0,27.77777777777778,12.222222222222221
2008,9,27,92,55,0.0,33.333333333333336,12.777777777777779
2008,9,28,65,54,0.0,18.333333333333332,12.222222222222221
2008,9,29,61,49,0.03,16.11111111111111,9.444444444444445
2008,9,30,74,40,0.0,23.333333333333332,4.444444444444445
2008,10,1,79,59,0.0,26.11111111111111,15.0
2008,10,2,74,59,0.0,23.333333333333332,15.0
2008,10,3,67,51,0.02,19.444444444444443,10.555555555555555
2008,10,4,62,46,0.06,16.666666666666668,7.777777777777778
2008,10,5,70,41,0.0,21.11111111111111,5.0
2008,10,6,62,53,0.0,16.666666666666668,11.666666666666666
2008,10,7,61,47,0.0,16.11111111111111,8.333333333333334
2008,10,8,62,45,0.02,16.666666666666668,7.222222222222222
2008,10,9,67,47,0.0,19.444444444444443,8.333333333333334
2008,10,10,79,47,0.0,26.11111111111111,8.333333333333334
2008,10,11,82,48,0.0,27.77777777777778,8.88888888888889
2008,10,12,87,56,0.0,30.555555555555557,13.333333333333334
2008,10,13,65,56,0.02,18.333333333333332,13.333333333333334
2008,10,14,64,47,0.0,17.77777777777778,8.333333333333334
2008,10,15,65,45,0.0,18.333333333333332,7.222222222222222
2008,10,16,74,45,0.0,23.333333333333332,7.222222222222222
2008,10,17,86,51,0.0,30.0,10.555555555555555
2008,10,18,94,56,0.0,34.44444444444444,13.333333333333334
2008,10,19,71,57,0.0,21.666666666666668,13.88888888888889
2008,10,20,70,50,0.0,21.11111111111111,10.0
2008,10,21,69,48,0.0,20.555555555555557,8.88888888888889
2008,10,22,64,49,0.0,17.77777777777778,9.444444444444445
2008,10,23,78,47,0.0,25.555555555555557,8.333333333333334
2008,10,24,85,60,0.0,29.444444444444443,15.555555555555555
2008,10,25,92,60,0.0,33.333333333333336,15.555555555555555
2008,10,26,73,62,0.0,22.77777777777778,16.666666666666668
2008,10,27,66,57,0.02,18.88888888888889,13.88888888888889
2008,10,28,76,49,0.0,24.444444444444443,9.444444444444445
2008,10,29,81,57,0.0,27.22222222222222,13.88888888888889
2008,10,30,84,66,0.0,28.88888888888889,18.88888888888889
2008,10,31,66,58,0.0,18.88888888888889,14.444444444444445
2008,11,1,76,54,0.0,24.444444444444443,12.222222222222221
2008,11,2,77,60,0.15,25.0,15.555555555555555
2008,11,3,69,56,0.0,20.555555555555557,13.333333333333334
2008,11,4,80,53,0.0,26.666666666666668,11.666666666666666
2008,11,5,71,59,0.02,21.666666666666668,15.0
2008,11,6,84,53,0.0,28.88888888888889,11.666666666666666
2008,11,7,72,65,0.02,22.22222222222222,18.333333333333332
2008,11,8,66,55,0.05,18.88888888888889,12.777777777777779
2008,11,9,71,56,0.0,21.666666666666668,13.333333333333334
2008,11,10,78,51,0.0,25.555555555555557,10.555555555555555
2008,11,11,91,59,0.0,32.77777777777778,15.0
2008,11,12,99,71,0.0,37.22222222222222,21.666666666666668
2008,11,13,74,69,0.0,23.333333333333332,20.555555555555557
2008,11,14,67,58,0.0,19.444444444444443,14.444444444444445
2008,11,15,68,52,0.0,20.0,11.11111111111111
2008,11,16,74,51,0.0,23.333333333333332,10.555555555555555
2008,11,17,78,51,0.0,25.555555555555557,10.555555555555555
2008,11,18,73,60,0.06,22.77777777777778,15.555555555555555
2008,11,19,72,62,0.0,22.22222222222222,16.666666666666668
2008,11,20,68,57,0.0,20.0,13.88888888888889
2008,11,21,67,54,0.0,19.444444444444443,12.222222222222221
2008,11,22,64,48,0.16,17.77777777777778,8.88888888888889
2008,11,23,72,47,0.0,22.22222222222222,8.333333333333334
2008,11,24,80,57,0.0,26.666666666666668,13.88888888888889
2008,11,25,91,63,0.0,32.77777777777778,17.22222222222222
2008,11,26,79,59,0.0,26.11111111111111,15.0
2008,11,27,71,60,0.0,21.666666666666668,15.555555555555555
2008,11,28,69,58,0.06,20.555555555555557,14.444444444444445
2008,11,29,69,56,0.0,20.555555555555557,13.333333333333334
2008,11,30,75,51,0.0,23.88888888888889,10.555555555555555
2008,12,1,69,58,0.0,20.555555555555557,14.444444444444445
2008,12,2,71,59,0.0,21.666666666666668,15.0
2008,12,3,72,60,0.0,22.22222222222222,15.555555555555555
2008,12,4,79,59,0.0,26.11111111111111,15.0
2008,12,5,73,65,0.07,22.77777777777778,18.333333333333332
2008,12,6,69,55,0.0,20.555555555555557,12.777777777777779
2008,12,7,67,55,0.0,19.444444444444443,12.777777777777779
2008,12,8,83,46,0.0,28.333333333333332,7.777777777777778
2008,12,9,80,62,0.03,26.666666666666668,16.666666666666668
2008,12,10,83,58,0.0,28.333333333333332,14.444444444444445
2008,12,11,86,62,0.0,30.0,16.666666666666668
2008,12,12,68,64,0.26,20.0,17.77777777777778
2008,12,13,68,60,0.8,20.0,15.555555555555555
2008,12,14,68,54,0.05,20.0,12.222222222222221
2008,12,15,73,51,0.0,22.77777777777778,10.555555555555555
2008,12,16,75,61,0.0,23.88888888888889,16.11111111111111
2008,12,17,82,63,0.0,27.77777777777778,17.22222222222222
2008,12,18,71,60,0.0,21.666666666666668,15.555555555555555
2008,12,19,75,52,0.0,23.88888888888889,11.11111111111111
2008,12,20,80,59,0.0,26.666666666666668,15.0
2008,12,21,93,67,0.0,33.888888888888886,19.444444444444443
2008,12,22,73,66,0.0,22.77777777777778,18.88888888888889
2008,12,23,79,62,0.0,26.11111111111111,16.666666666666668
2008,12,24,82,55,0.0,27.77777777777778,12.777777777777779
2008,12,25,84,59,0.0,28.88888888888889,15.0
2008,12,26,85,62,0.0,29.444444444444443,16.666666666666668
2008,12,27,73,65,0.0,22.77777777777778,18.333333333333332
2008,12,28,73,64,0.0,22.77777777777778,17.77777777777778
2008,12,29,72,61,0.0,22.22222222222222,16.11111111111111
2008,12,30,73,63,0.0,22.77777777777778,17.22222222222222
2008,12,31,70,62,0.02,21.11111111111111,16.666666666666668
2009,1,1,73,63,0.0,22.77777777777778,17.22222222222222
2009,1,2,76,57,0.0,24.444444444444443,13.88888888888889
2009,1,3,79,51,0.0,26.11111111111111,10.555555555555555
2009,1,4,84,57,0.0,28.88888888888889,13.88888888888889
2009,1,5,76,54,0.0,24.444444444444443,12.222222222222221
2009,1,6,78,57,0.0,25.555555555555557,13.88888888888889
2009,1,7,75,60,0.0,23.88888888888889,15.555555555555555
2009,1,8,76,58,0.0,24.444444444444443,14.444444444444445
2009,1,9,78,54,0.0,25.555555555555557,12.222222222222221
2009,1,10,78,57,0.0,25.555555555555557,13.88888888888889
2009,1,11,79,58,0.0,26.11111111111111,14.444444444444445
2009,1,12,91,55,0.0,32.77777777777778,12.777777777777779
2009,1,13,107,68,0.0,41.666666666666664,20.0
2009,1,14,82,66,0.0,27.77777777777778,18.88888888888889
2009,1,15,76,59,0.0,24.444444444444443,15.0
2009,1,16,77,58,0.0,25.0,14.444444444444445
2009,1,17,79,54,0.0,26.11111111111111,12.222222222222221
2009,1,18,84,57,0.0,28.88888888888889,13.88888888888889
2009,1,19,99,62,0.0,37.22222222222222,16.666666666666668
2009,1,20,92,63,0.0,33.333333333333336,17.22222222222222
2009,1,21,78,59,0.0,25.555555555555557,15.0
2009,1,22,80,61,0.0,26.666666666666668,16.11111111111111
2009,1,23,80,56,0.0,26.666666666666668,13.333333333333334
2009,1,24,74,65,0.0,23.333333333333332,18.333333333333332
2009,1,25,81,54,0.0,27.22222222222222,12.222222222222221
2009,1,26,93,59,0.0,33.888888888888886,15.0
2009,1,27,106,65,0.0,41.111111111111114,18.333333333333332
2009,1,28,111,78,0.0,43.888888888888886,25.555555555555557
2009,1,29,107,89,0.0,41.666666666666664,31.666666666666668
2009,1,30,107,76,0.0,41.666666666666664,24.444444444444443
2009,1,31,100,76,0.0,37.77777777777778,24.444444444444443
2009,2,1,102,77,0.0,38.888888888888886,25.0
2009,2,2,102,81,0.0,38.888888888888886,27.22222222222222
2009,2,3,86,69,0.0,30.0,20.555555555555557
2009,2,4,81,64,0.0,27.22222222222222,17.77777777777778
2009,2,5,89,65,0.0,31.666666666666668,18.333333333333332
2009,2,6,110,66,0.0,43.333333333333336,18.88888888888889
2009,2,7,105,75,0.0,40.55555555555556,23.88888888888889
2009,2,8,78,66,0.01,25.555555555555557,18.88888888888889
2009,2,9,74,58,0.0,23.333333333333332,14.444444444444445
2009,2,10,71,56,0.0,21.666666666666668,13.333333333333334
2009,2,11,71,57,0.0,21.666666666666668,13.88888888888889
2009,2,12,74,54,0.0,23.333333333333332,12.222222222222221
2009,2,13,84,59,0.0,28.88888888888889,15.0
2009,2,14,87,63,0.0,30.555555555555557,17.22222222222222
2009,2,15,85,63,0.0,29.444444444444443,17.22222222222222
2009,2,16,86,62,0.0,30.0,16.666666666666668
2009,2,17,89,65,0.0,31.666666666666668,18.333333333333332
2009,2,18,94,69,0.0,34.44444444444444,20.555555555555557
2009,2,19,90,66,0.0,32.22222222222222,18.88888888888889
2009,2,20,76,62,0.0,24.444444444444443,16.666666666666668
2009,2,21,79,63,0.0,26.11111111111111,17.22222222222222
2009,2,22,82,55,0.0,27.77777777777778,12.777777777777779
2009,2,23,79,60,0.0,26.11111111111111,15.555555555555555
2009,2,24,82,54,0.0,27.77777777777778,12.222222222222221
2009,2,25,83,61,0.0,28.333333333333332,16.11111111111111
2009,2,26,101,64,0.0,38.333333333333336,17.77777777777778
2009,2,27,86,76,0.0,30.0,24.444444444444443
2009,2,28,82,58,0.0,27.77777777777778,14.444444444444445
2009,3,1,74,61,0.0,23.333333333333332,16.11111111111111
2009,3,2,83,62,0.0,28.333333333333332,16.666666666666668
2009,3,3,73,69,0.08,22.77777777777778,20.555555555555557
2009,3,4,70,58,0.2,21.11111111111111,14.444444444444445
2009,3,5,71,57,0.02,21.666666666666668,13.88888888888889
2009,3,6,71,58,0.0,21.666666666666668,14.444444444444445
2009,3,7,77,56,0.0,25.0,13.333333333333334
2009,3,8,80,57,0.0,26.666666666666668,13.88888888888889
2009,3,9,83,58,0.0,28.333333333333332,14.444444444444445
2009,3,10,84,60,0.0,28.88888888888889,15.555555555555555
2009,3,11,79,59,0.0,26.11111111111111,15.0
2009,3,12,81,58,0.0,27.22222222222222,14.444444444444445
2009,3,13,89,59,0.0,31.666666666666668,15.0
2009,3,14,72,63,0.03,22.22222222222222,17.22222222222222
2009,3,15,68,60,0.0,20.0,15.555555555555555
2009,3,16,70,59,0.32,21.11111111111111,15.0
2009,3,17,71,58,0.04,21.666666666666668,14.444444444444445
2009,3,18,82,51,0.0,27.77777777777778,10.555555555555555
2009,3,19,75,59,0.0,23.88888888888889,15.0
2009,3,20,78,52,0.0,25.555555555555557,11.11111111111111
2009,3,21,98,59,0.01,36.666666666666664,15.0
2009,3,22,71,58,0.0,21.666666666666668,14.444444444444445
2009,3,23,71,51,0.0,21.666666666666668,10.555555555555555
2009,3,24,72,56,0.0,22.22222222222222,13.333333333333334
2009,3,25,76,60,0.04,24.444444444444443,15.555555555555555
2009,3,26,75,61,0.0,23.88888888888889,16.11111111111111
2009,3,27,71,48,0.0,21.666666666666668,8.88888888888889
2009,3,28,83,48,0.0,28.333333333333332,8.88888888888889
2009,3,29,82,50,0.0,27.77777777777778,10.0
2009,3,30,89,57,0.0,31.666666666666668,13.88888888888889
2009,3,31,85,62,0.0,29.444444444444443,16.666666666666668
2009,4,1,92,60,0.0,33.333333333333336,15.555555555555555
2009,4,2,93,69,0.0,33.888888888888886,20.555555555555557
2009,4,3,70,63,0.0,21.11111111111111,17.22222222222222
2009,4,4,68,53,0.01,20.0,11.666666666666666
2009,4,5,70,60,0.12,21.11111111111111,15.555555555555555
2009,4,6,64,57,0.0,17.77777777777778,13.88888888888889
2009,4,7,71,54,0.0,21.666666666666668,12.222222222222221
2009,4,8,70,55,0.0,21.11111111111111,12.777777777777779
2009,4,9,69,48,0.0,20.555555555555557,8.88888888888889
2009,4,10,69,46,0.0,20.555555555555557,7.777777777777778
2009,4,11,72,47,0.0,22.22222222222222,8.333333333333334
2009,4,12,82,49,0.0,27.77777777777778,9.444444444444445
2009,4,13,78,52,0.0,25.555555555555557,11.11111111111111
2009,4,14,75,56,0.0,23.88888888888889,13.333333333333334
2009,4,15,65,58,0.0,18.333333333333332,14.444444444444445
2009,4,16,69,52,0.0,20.555555555555557,11.11111111111111
2009,4,17,71,62,0.03,21.666666666666668,16.666666666666668
2009,4,18,70,53,0.0,21.11111111111111,11.666666666666666
2009,4,19,74,52,0.0,23.333333333333332,11.11111111111111
2009,4,20,72,49,0.0,22.22222222222222,9.444444444444445
2009,4,21,83,54,0.0,28.333333333333332,12.222222222222221
2009,4,22,81,56,0.0,27.22222222222222,13.333333333333334
2009,4,23,72,66,0.0,22.22222222222222,18.88888888888889
2009,4,24,65,58,0.79,18.333333333333332,14.444444444444445
2009,4,25,66,59,0.12,18.88888888888889,15.0
2009,4,26,63,51,0.62,17.22222222222222,10.555555555555555
2009,4,27,67,54,0.26,19.444444444444443,12.222222222222221
2009,4,28,63,47,0.07,17.22222222222222,8.333333333333334
2009,4,29,65,48,0.0,18.333333333333332,8.88888888888889
2009,4,30,68,47,0.0,20.0,8.333333333333334
2009,5,1,64,51,0.0,17.77777777777778,10.555555555555555
2009,5,2,64,46,0.2,17.77777777777778,7.777777777777778
2009,5,3,64,43,0.0,17.77777777777778,6.111111111111111
2009,5,4,65,46,0.0,18.333333333333332,7.777777777777778
2009,5,5,64,44,0.0,17.77777777777778,6.666666666666667
2009,5,6,65,50,0.0,18.333333333333332,10.0
2009,5,7,65,55,0.0,18.333333333333332,12.777777777777779
2009,5,8,64,51,0.0,17.77777777777778,10.555555555555555
2009,5,9,63,55,0.0,17.22222222222222,12.777777777777779
2009,5,10,62,55,0.0,16.666666666666668,12.777777777777779
2009,5,11,69,43,0.0,20.555555555555557,6.111111111111111
2009,5,12,64,45,0.0,17.77777777777778,7.222222222222222
2009,5,13,63,49,0.02,17.22222222222222,9.444444444444445
2009,5,14,65,55,0.26,18.333333333333332,12.777777777777779
2009,5,15,65,59,0.0,18.333333333333332,15.0
2009,5,16,65,59,0.25,18.333333333333332,15.0
2009,5,17,61,57,0.02,16.11111111111111,13.88888888888889
2009,5,18,66,54,0.04,18.88888888888889,12.222222222222221
2009,5,19,64,47,0.0,17.77777777777778,8.333333333333334
2009,5,20,66,45,0.0,18.88888888888889,7.222222222222222
2009,5,21,73,54,0.0,22.77777777777778,12.222222222222221
2009,5,22,73,51,0.0,22.77777777777778,10.555555555555555
2009,5,23,72,61,0.0,22.22222222222222,16.11111111111111
2009,5,24,62,59,0.2,16.666666666666668,15.0
2009,5,25,65,57,0.76,18.333333333333332,13.88888888888889
2009,5,26,62,47,0.12,16.666666666666668,8.333333333333334
2009,5,27,61,45,0.02,16.11111111111111,7.222222222222222
2009,5,28,60,47,0.14,15.555555555555555,8.333333333333334
2009,5,29,57,40,0.0,13.88888888888889,4.444444444444445
2009,5,30,63,39,0.0,17.22222222222222,3.888888888888889
2009,5,31,66,48,0.0,18.88888888888889,8.88888888888889
2009,6,1,62,47,0.0,16.666666666666668,8.333333333333334
2009,6,2,60,49,0.03,15.555555555555555,9.444444444444445
2009,6,3,62,42,0.06,16.666666666666668,5.555555555555555
2009,6,4,63,44,0.0,17.22222222222222,6.666666666666667
2009,6,5,64,44,0.0,17.77777777777778,6.666666666666667
2009,6,6,61,50,0.16,16.11111111111111,10.0
2009,6,7,62,51,0.06,16.666666666666668,10.555555555555555
2009,6,8,60,53,0.06,15.555555555555555,11.666666666666666
2009,6,9,59,50,0.65,15.0,10.0
2009,6,10,58,40,0.02,14.444444444444445,4.444444444444445
2009,6,11,60,40,0.0,15.555555555555555,4.444444444444445
2009,6,12,56,47,0.0,13.333333333333334,8.333333333333334
2009,6,13,61,49,0.1,16.11111111111111,9.444444444444445
2009,6,14,54,50,0.0,12.222222222222221,10.0
2009,6,15,60,43,0.13,15.555555555555555,6.111111111111111
2009,6,16,62,47,0.0,16.666666666666668,8.333333333333334
2009,6,17,62,44,0.0,16.666666666666668,6.666666666666667
2009,6,18,62,40,0.0,16.666666666666668,4.444444444444445
2009,6,19,64,43,0.0,17.77777777777778,6.111111111111111
2009,6,20,60,50,0.0,15.555555555555555,10.0
2009,6,21,66,40,0.02,18.88888888888889,4.444444444444445
2009,6,22,63,46,0.01,17.22222222222222,7.777777777777778
2009,6,23,58,45,0.0,14.444444444444445,7.222222222222222
2009,6,24,61,48,0.11,16.11111111111111,8.88888888888889
2009,6,25,61,47,0.0,16.11111111111111,8.333333333333334
2009,6,26,58,53,0.13,14.444444444444445,11.666666666666666
2009,6,27,59,49,0.02,15.0,9.444444444444445
2009,6,28,62,48,0.0,16.666666666666668,8.88888888888889
2009,6,29,66,46,0.0,18.88888888888889,7.777777777777778
2009,6,30,65,53,0.0,18.333333333333332,11.666666666666666
2009,7,1,59,53,0.4,15.0,11.666666666666666
2009,7,2,58,53,0.13,14.444444444444445,11.666666666666666
2009,7,3,60,54,0.17,15.555555555555555,12.222222222222221
2009,7,4,61,54,0.0,16.11111111111111,12.222222222222221
2009,7,5,57,46,0.0,13.88888888888889,7.777777777777778
2009,7,6,57,36,0.0,13.88888888888889,2.2222222222222223
2009,7,7,56,35,0.0,13.333333333333334,1.6666666666666667
2009,7,8,60,39,0.0,15.555555555555555,3.888888888888889
2009,7,9,64,39,0.0,17.77777777777778,3.888888888888889
2009,7,10,59,53,0.06,15.0,11.666666666666666
2009,7,11,62,54,0.41,16.666666666666668,12.222222222222221
2009,7,12,60,52,0.02,15.555555555555555,11.11111111111111
2009,7,13,58,50,0.09,14.444444444444445,10.0
2009,7,14,55,46,0.31,12.777777777777779,7.777777777777778
2009,7,15,57,40,0.27,13.88888888888889,4.444444444444445
2009,7,16,61,47,0.4,16.11111111111111,8.333333333333334
2009,7,17,60,45,0.0,15.555555555555555,7.222222222222222
2009,7,18,60,49,0.0,15.555555555555555,9.444444444444445
2009,7,19,64,47,0.0,17.77777777777778,8.333333333333334
2009,7,20,68,52,0.0,20.0,11.11111111111111
2009,7,21,66,55,0.0,18.88888888888889,12.777777777777779
2009,7,22,58,48,0.02,14.444444444444445,8.88888888888889
2009,7,23,57,37,0.06,13.88888888888889,2.7777777777777777
2009,7,24,59,39,0.0,15.0,3.888888888888889
2009,7,25,62,42,0.0,16.666666666666668,5.555555555555555
2009,7,26,58,45,0.0,14.444444444444445,7.222222222222222
2009,7,27,59,52,0.03,15.0,11.11111111111111
2009,7,28,61,49,0.13,16.11111111111111,9.444444444444445
2009,7,29,59,53,0.06,15.0,11.666666666666666
2009,7,30,60,51,0.04,15.555555555555555,10.555555555555555
2009,7,31,60,48,0.07,15.555555555555555,8.88888888888889
2009,8,1,60,47,0.02,15.555555555555555,8.333333333333334
2009,8,2,63,44,0.0,17.22222222222222,6.666666666666667
2009,8,3,61,40,0.01,16.11111111111111,4.444444444444445
2009,8,4,60,47,0.0,15.555555555555555,8.333333333333334
2009,8,5,67,44,0.03,19.444444444444443,6.666666666666667
2009,8,6,73,45,0.0,22.77777777777778,7.222222222222222
2009,8,7,59,52,0.02,15.0,11.11111111111111
2009,8,8,63,37,0.0,17.22222222222222,2.7777777777777777
2009,8,9,61,42,0.0,16.11111111111111,5.555555555555555
2009,8,10,65,52,0.02,18.333333333333332,11.11111111111111
2009,8,11,61,52,0.0,16.11111111111111,11.11111111111111
2009,8,12,61,48,0.03,16.11111111111111,8.88888888888889
2009,8,13,62,42,0.0,16.666666666666668,5.555555555555555
2009,8,14,72,41,0.0,22.22222222222222,5.0
2009,8,15,80,57,0.0,26.666666666666668,13.88888888888889
2009,8,16,61,54,0.04,16.11111111111111,12.222222222222221
2009,8,17,62,51,0.08,16.666666666666668,10.555555555555555
2009,8,18,69,43,0.0,20.555555555555557,6.111111111111111
2009,8,19,70,52,0.0,21.11111111111111,11.11111111111111
2009,8,20,70,47,0.0,21.11111111111111,8.333333333333334
2009,8,21,60,56,0.04,15.555555555555555,13.333333333333334
2009,8,22,63,43,0.0,17.22222222222222,6.111111111111111
2009,8,23,66,46,0.01,18.88888888888889,7.777777777777778
2009,8,24,60,50,0.06,15.555555555555555,10.0
2009,8,25,60,47,0.36,15.555555555555555,8.333333333333334
2009,8,26,60,52,0.08,15.555555555555555,11.11111111111111
